constituency_code,candidate,party,constituency,state,votes
S25104,DINESH KUMAR SHARMA,Independent,NAIHATI,WEST BENGAL,451
S25252,ASHIK MAHAMMAD KHAN,Independent,BANKURA,WEST BENGAL,450
S2530,RAGHU NATH SINGHA,Independent,GOALPOKHAR,WEST BENGAL,448
S25113,SHUBHRANGSHU BHAKTA,Independent,BARANAGAR,WEST BENGAL,448
S2564,SAHABUDDIN SK,Independent,MURSHIDABAD,WEST BENGAL,448
S25133,JAMUNA TANTI,Socialist Unity Centre Of India (COMMUNIST),KULPI,WEST BENGAL,447
S25294,SK AMIRUL ISLAM,Independent,MURARAI,WEST BENGAL,447
S25270,APURBA CHAKRABORTY,Socialist Unity Centre Of India (COMMUNIST),KATWA,WEST BENGAL,446
S25120,IZAZ AHAMED,Independent,DEGANGA,WEST BENGAL,445
S25183,PRASENJIT SANTRA,Bharatiya Nyay-Adhikar Raksha Party,JAGATBALLAVPUR,WEST BENGAL,444
S25105,ABDULLAH KHAN SAHEB,Independent,BHATPARA,WEST BENGAL,444
S25277,GULNAJ KHANAM,Aam Janata Unnayan party,DURGAPUR PASCHIM,WEST BENGAL,442
S25288,SAMAD SEIKH,Aam Janata Unnayan party,LABPUR,WEST BENGAL,442
S25263,SOMNATH MALIK,Independent,MONTESWAR,WEST BENGAL,442
S25149,SWAPAN CHAKRABORTY,Independent,KASBA,WEST BENGAL,439
S25102,MOUFUL DAS,Bahujan Samaj Party,AMDANGA,WEST BENGAL,439
S25105,DHARMENDRA SHAW,Indian National Congress,BHATPARA,WEST BENGAL,439
S25171,DEBNATH KUNDU,Bahujan Samaj Party,HOWRAH MADHYA,WEST BENGAL,439
S25230,JAGADISH MONDAL ADHIKARY,Socialist Unity Centre Of India (COMMUNIST),DASPUR,WEST BENGAL,438
S25220,JITEN SAREN,Independent,NAYAGRAM,WEST BENGAL,437
S25163,TOUSEEF AHMED KHAN,Independent,ENTALLY,WEST BENGAL,436
S25102,GOLAM MD NIZAMUDDIN,Aam Janata Unnayan party,AMDANGA,WEST BENGAL,436
S25166,GOURANGA KHATUA,Socialist Unity Centre Of India (COMMUNIST),SHYAMPUKUR,WEST BENGAL,434
S25175,SEKH MOHINUDDIN,Amra Bangalee,PANCHLA,WEST BENGAL,433
S2554,NITYAGOPAL LALA,Independent,BAISNABNAGAR,WEST BENGAL,433
S2584,NITAI RARHI,Independent,NABADWIP,WEST BENGAL,433
S25240,UJJWAL PARAMANIK,Independent,BAGHMUNDI,WEST BENGAL,433
S25131,SOUVIK GHOSH,Independent,KAKDWIP,WEST BENGAL,432
S25178,LAHABUDDIN KHAN,Independent,ULUBERIA DAKSHIN,WEST BENGAL,432
S257,AJIJUL HOQUE,Socialist Unity Centre Of India (COMMUNIST),DINHATA,WEST BENGAL,432
S258,MD. SAKOWAT ALI,Aam Janata Unnayan party,NATABARI,WEST BENGAL,431
S25184,TAPAN MAITY,Independent,DOMJUR,WEST BENGAL,431
S25250,GUNARAM HANSDA,Socialist Unity Centre Of India (COMMUNIST),RAIPUR,WEST BENGAL,430
S25196,MADHUMITA GHOSH W/O PALASH GHOSH,Independent,HARIPAL,WEST BENGAL,430
S2542,AHIDUR RAHAMAN,Aam Janata Unnayan party,HARIRAMPUR,WEST BENGAL,430
S25227,TAPAN DHAL,Independent,PINGLA,WEST BENGAL,430
S25154,SWAPAN DAS,Independent,BEHALA PASCHIM,WEST BENGAL,428
S2540,SUKANTA KISKU,Independent,TAPAN,WEST BENGAL,428
S25161,AYASANUL HAQUE SK.,Socialist Unity Centre Of India (COMMUNIST),BALLYGUNGE,WEST BENGAL,427
S2555,SULAIMAN SHAIKH,Independent,FARAKKA,WEST BENGAL,427
S25141,SOUMENDRA NATH SARDAR,Independent,MAGRAHAT PURBA,WEST BENGAL,427
S251,GOLAPI ROY,Independent,MEKLIGANJ,WEST BENGAL,427
S25152,RUPA BISWAS,Independent,TOLLYGANJ,WEST BENGAL,426
S25292,ASHIM SEKH,Independent,HANSAN,WEST BENGAL,425
S25211,ARJIT KALAM AZAD SK,Aam Janata Unnayan party,CHANDIPUR,WEST BENGAL,424
S25213,SUBHAM JANA,Independent,KANTHI UTTAR,WEST BENGAL,423
S25118,SANAT KARMAKAR,Bharatiya Nyay-Adhikar Raksha Party,MADHYAMGRAM,WEST BENGAL,423
S2510,ABKARI KUJUR,Independent,KUMARGRAM,WEST BENGAL,423
S2557,KAUSIK DAS,Independent,SUTI,WEST BENGAL,423
S25193,REJINA BEGAM,Independent,SAPTAGRAM,WEST BENGAL,423
S25102,KAMAL UDDIN,Socialist Unity Centre Of India (COMMUNIST),AMDANGA,WEST BENGAL,423
S25148,MD MOMTAJUR RAHAMAN MOLLA,Independent,BHANGAR,WEST BENGAL,422
S25182,RAKESH ROY,Independent,UDAYNARAYANPUR,WEST BENGAL,420
S2581,HARIDAS DEY,Independent,NAKASHIPARA,WEST BENGAL,419
S25137,SNEHASIS SAHA,Independent,BARUIPUR PURBA,WEST BENGAL,417
S25184,DIBYENDU GHOSH,Independent,DOMJUR,WEST BENGAL,417
S2515,KALYAN ROY,Independent,DHUPGURI,WEST BENGAL,415
S2597,SHIDDHARTHA SAMADDER,Independent,GAIGHATA,WEST BENGAL,415
S25148,KAMALUDDIN MOLLA,Independent,BHANGAR,WEST BENGAL,415
S25221,DHARMAPAL BISUI,Socialist Unity Centre Of India (COMMUNIST),GOPIBALLAVPUR,WEST BENGAL,415
S25189,SANJOY MATABBAR,Independent,CHANDANNAGAR,WEST BENGAL,414
S25253,GOBINDA SARKAR,Independent,BARJORA,WEST BENGAL,414
S25130,PULAK NAYEK,Independent,PATHARPRATIMA,WEST BENGAL,414
S25208,SUBHASH CHANDRA GUMTYA,Independent,MAHISADAL,WEST BENGAL,413
S25258,ANANDA ANKURE,Independent,SONAMUKHI,WEST BENGAL,412
S25240,PASHUPATI MAHATO,Amra Bangalee,BAGHMUNDI,WEST BENGAL,410
S25249,MAHESWAR BESRA,Aam Janata Unnayan party,RANIBANDH,WEST BENGAL,410
S25149,SHAMPA SARKAR,Socialist Unity Centre Of India (COMMUNIST),KASBA,WEST BENGAL,408
S2512,PIJUSH KANTI SARMA,Socialist Unity Centre Of India (COMMUNIST),ALIPURDUARS,WEST BENGAL,408
S2587,GOPAL BISWAS,Independent,RANAGHAT UTTAR PASCHIM,WEST BENGAL,408
S25157,SK MONIRUL ISLAM,Independent,METIABURUZ,WEST BENGAL,408
S25120,CHHADEK MONDAL,Socialist Unity Centre Of India (COMMUNIST),DEGANGA,WEST BENGAL,406
S25267,BOTHAM CHOWDHURY,Aam Janata Unnayan party,BHATAR,WEST BENGAL,405
S2534,PANNA CHOWHAN,Independent,KALIAGANJ,WEST BENGAL,405
S25129,MADHABI BISWAS,Independent,KULTALI,WEST BENGAL,405
S25106,SUVAMAY PAN,Independent,JAGATDAL,WEST BENGAL,404
S25109,DEV KUMAR BISWAS,Hindu Samaj Party,KHARDAHA,WEST BENGAL,404
S25149,DEBASISH GHOSH DASTIDAR,Independent,KASBA,WEST BENGAL,403
S25143,DIPAK HALDER,Independent,DIAMOND HARBOUR,WEST BENGAL,403
S253,NARESH CHANDRA ROY,Independent,COOCHBEHAR UTTAR,WEST BENGAL,403
S25288,KABITA MONDAL,Independent,LABPUR,WEST BENGAL,403
S2544,RATAN ROY,Aam Janata Unnayan party,GAZOLE,WEST BENGAL,402
S25229,DIPANKAR MAITY,Socialist Unity Centre Of India (COMMUNIST),DEBRA,WEST BENGAL,402
S25242,NAGESWAR MAHATO,Amra Bangalee,PURULIA,WEST BENGAL,401
S2531,MD TAUQUIR RAZA,Independent,CHAKULIA,WEST BENGAL,401
S259,BHOLA SAHA,Socialist Unity Centre Of India (COMMUNIST),TUFANGANJ,WEST BENGAL,400
S25288,MURMU SUNIL,Bahujan Samaj Party,LABPUR,WEST BENGAL,400
S254,SUMAN PANDIT,Socialist Unity Centre Of India (COMMUNIST),COOCHBEHAR DAKSHIN,WEST BENGAL,400
S2540,AVIJIT BASKEY,Independent,TAPAN,WEST BENGAL,400
S2554,BISWAJIT MANDAL,Independent,BAISNABNAGAR,WEST BENGAL,399
S2547,MD ABU TAHIR,Aam Janata Unnayan party,MALATIPUR,WEST BENGAL,399
S25227,BASUDEB PAN,Independent,PINGLA,WEST BENGAL,399
S25125,SUBHASIS DAS,Independent,BASIRHAT UTTAR,WEST BENGAL,398
S25230,BASUDEB DINDA,Independent,DASPUR,WEST BENGAL,398
S25153,SUBHASHIS KAR,Independent,BEHALA PURBA,WEST BENGAL,397
S25278,SAGAR SEN,Indian National League,RANIGANJ,WEST BENGAL,397
S25105,SADANANDA RAJAK,Bahujan Samaj Party,BHATPARA,WEST BENGAL,397
S2587,BHABADEB BISWAS,Independent,RANAGHAT UTTAR PASCHIM,WEST BENGAL,396
S25285,KOHINUR KHATUN,Aam Janata Unnayan party,SURI,WEST BENGAL,394
S2568,GOKUL HAZRA,Independent,KANDI,WEST BENGAL,394
S25291,SANJIT HAZRA,Bahujan Samaj Party,RAMPURHAT,WEST BENGAL,394
S25274,SURYA BAGDI,Independent,GALSI,WEST BENGAL,394
S25293,MARSAL HEMRAM,Socialist Unity Centre Of India (COMMUNIST),NALHATI,WEST BENGAL,393
S25127,REBATI MANDAL MRIDHA,Independent,GOSABA,WEST BENGAL,392
S25280,ANUP BHATTACHARYA,Socialist Unity Centre Of India (COMMUNIST),ASANSOL DAKSHIN,WEST BENGAL,391
S25102,HARIPADA BISWAS,Mulnibasi Party of India,AMDANGA,WEST BENGAL,391
S25223,LAKSHMI KANTA HEMBRAM,Independent,KESHIARY,WEST BENGAL,391
S25193,S.K AKTHAR,Bharatiya National Janata Dal,SAPTAGRAM,WEST BENGAL,391
S25151,SANJOY PRAMANIK,Bahujan Samaj Party,SONARPUR UTTAR,WEST BENGAL,391
S25195,KARTICK CHANDRA PAL,Independent,JANGIPARA,WEST BENGAL,391
S2578,MILAN SARKAR,Independent,TEHATTA,WEST BENGAL,390
S25109,SANJIB BISWAS,Independent,KHARDAHA,WEST BENGAL,389
S253,SWAPAN KUMAR BARMAN,Socialist Unity Centre Of India (COMMUNIST),COOCHBEHAR UTTAR,WEST BENGAL,388
S2596,RABINDRA NATH BARAI,Socialist Unity Centre Of India (COMMUNIST),BANGAON DAKSHIN,WEST BENGAL,388
S25207,SAUMITRA PATTANAYAK,Socialist Unity Centre Of India (COMMUNIST),NANDAKUMAR,WEST BENGAL,387
S25285,JINNATUL KHAN,Independent,SURI,WEST BENGAL,386
S25222,JOYRAM CHALAK,Amra Bangalee,JHARGRAM,WEST BENGAL,385
S2517,BEDODYUTI ROY,Bahujan Samaj Party,JALPAIGURI,WEST BENGAL,385
S25250,SAGEN SAREN,Gondvana Gantantra Party,RAIPUR,WEST BENGAL,385
S2543,BABULAL HASDA,Aam Janata Unnayan party,HABIBPUR,WEST BENGAL,385
S25185,SUMAN PAUL,Independent,UTTARPARA,WEST BENGAL,384
S25161,DOLA SARKAR,Bahujan Samaj Party,BALLYGUNGE,WEST BENGAL,383
S25136,PIJUSH MONDAL,Independent,JAYNAGAR,WEST BENGAL,383
S25276,PAPIYA DHIBAR,Amra Bangalee,DURGAPUR PURBA,WEST BENGAL,382
S25263,SAIKAT DHANI,Independent,MONTESWAR,WEST BENGAL,382
S25114,SUBRATA KUMAR MAJUMDER,Bahujan Samaj Party,DUM DUM,WEST BENGAL,381
S2552,NIBARAN MANDAL,Independent,MOTHABARI,WEST BENGAL,379
S25199,SK SAKIL ALI,Aam Janata Unnayan party,PURSURAH,WEST BENGAL,379
S25188,SANJOY SAIKH,Independent,SINGUR,WEST BENGAL,379
S25188,SUKANTA POREL,Socialist Unity Centre Of India (COMMUNIST),SINGUR,WEST BENGAL,379
S2544,SUPEN KUMAR ROY,Socialist Unity Centre Of India (COMMUNIST),GAZOLE,WEST BENGAL,379
S25113,SAJAL GHOSH,Independent,BARANAGAR,WEST BENGAL,379
S25151,SAMIR BHATTACHARYA,Independent,SONARPUR UTTAR,WEST BENGAL,377
S2544,CHANDAN MANDAL,Independent,GAZOLE,WEST BENGAL,377
S25249,GOPAL CHANDRA KISKU,Independent,RANIBANDH,WEST BENGAL,376
S25145,SANJIT GHORUI,Independent,SATGACHHIA,WEST BENGAL,376
S25260,SANTANU DUTTA,Independent,BARDHAMAN DAKSHIN,WEST BENGAL,375
S2587,SHUBHANKAR DAS,Independent,RANAGHAT UTTAR PASCHIM,WEST BENGAL,374
S258,RAGHUNATH BISWAS,Independent,NATABARI,WEST BENGAL,374
S2512,MANIK BARMAN,Kamatapur Peoples Party (United),ALIPURDUARS,WEST BENGAL,374
S2547,SAMIM AKTAR,Independent,MALATIPUR,WEST BENGAL,373
S25143,YEAMIN LASKAR,Aam Janata Unnayan party,DIAMOND HARBOUR,WEST BENGAL,373
S25216,RAFIKUL ISLAM,Socialist Unity Centre Of India (COMMUNIST),KANTHI DAKSHIN,WEST BENGAL,372
S25111,SANJIB KUMAR GHOSH,Independent,PANIHATI,WEST BENGAL,371
S25168,DAYA RAM JAISWARA,Bahujan Samaj Party,KASHIPUR-BELGACHHIA,WEST BENGAL,370
S25134,SUJATA SARKAR,Bahujan Samaj Party,RAIDIGHI,WEST BENGAL,370
S25181,SARASWATI PATRA SARKAR,Independent,AMTA,WEST BENGAL,370
S25100,SARIFUL MOLLA,Independent,HABRA,WEST BENGAL,369
S2532,MD. SAHABUDDIN,Independent,KARANDIGHI,WEST BENGAL,369
S25280,BIBEKANANDA SADHU,Amra Bangalee,ASANSOL DAKSHIN,WEST BENGAL,369
S25140,PRODYUT CHAKRABORTY,Socialist Unity Centre Of India (COMMUNIST),BARUIPUR PASCHIM,WEST BENGAL,369
S2529,SOURAV SARKAR,Independent,ISLAMPUR,WEST BENGAL,368
S25161,MEHBOOB ALAM,Independent,BALLYGUNGE,WEST BENGAL,366
S25124,AMIRUL GAZI,Bahujan Samaj Party,BASIRHAT DAKSHIN,WEST BENGAL,364
S2532,HASIB REJA,Independent,KARANDIGHI,WEST BENGAL,364
S25166,RIMA MONDAL,Independent,SHYAMPUKUR,WEST BENGAL,364
S2588,SUBIR BISWAS,Independent,KRISHNAGANJ,WEST BENGAL,363
S25186,SWAPAN ROY,Independent,SREERAMPUR,WEST BENGAL,361
S2537,KANSHA ROY,Independent,KUSHMANDI,WEST BENGAL,361
S25142,GOUTAM HALDAR,Independent,MAGRAHAT PASCHIM,WEST BENGAL,360
S25172,RAJ ROY,Independent,SHIBPUR,WEST BENGAL,360
S25275,DANA GOSWAMI,Socialist Unity Centre Of India (COMMUNIST),PANDABESWAR,WEST BENGAL,360
S2548,BIKASH MANDAL,Independent,RATUA,WEST BENGAL,360
S25135,ANANYA NASKAR,Mulnibasi Party of India,MANDIRBAZAR,WEST BENGAL,359
S25103,SUDIPTA CHANDA,Independent,BIJPUR,WEST BENGAL,358
S25119,AVIK BASU THAKUR,Independent,BARASAT,WEST BENGAL,358
S25107,SUPRIYO DEY,Independent,NOAPARA,WEST BENGAL,358
S25151,ANINDYA RAY CHAUDHURY,Socialist Unity Centre Of India (COMMUNIST),SONARPUR UTTAR,WEST BENGAL,357
S25110,PRATAP BAIDYA,Independent,DUM DUM UTTAR,WEST BENGAL,356
S2563,JULFIKAR ALI,Independent,RANINAGAR,WEST BENGAL,356
S25224,T. ANIL SINGH,Rashtriya Lok Janshakti Party,KHARAGPUR SADAR,WEST BENGAL,355
S25133,BARNALI MONDAL,Independent,KULPI,WEST BENGAL,355
S2546,MOHD. TAFAZZUL HAQUE,Aam Janata Unnayan party,HARISCHANDRAPUR,WEST BENGAL,354
S25291,JATIN KISKU,Independent,RAMPURHAT,WEST BENGAL,353
S25174,KOUSIK NASKAR,Independent,SANKRAIL,WEST BENGAL,352
S25118,ANINDA BANERJEE,Independent,MADHYAMGRAM,WEST BENGAL,351
S25187,DILIP SINGH,Independent,CHAMPDANI,WEST BENGAL,350
S2591,BIDHAN GHOSH,Bharatiya Nyay-Adhikar Raksha Party,CHAKDAHA,WEST BENGAL,350
S2584,BAPPA SK,Aam Janata Unnayan party,NABADWIP,WEST BENGAL,349
S25215,PABITRA MONDAL,Socialist Unity Centre Of India (COMMUNIST),KHEJURI,WEST BENGAL,348
S25225,NITYANANDA RAUT,Independent,NARAYANGARH,WEST BENGAL,348
S2598,DEBABRATA BISWAS,Socialist Unity Centre Of India (COMMUNIST),SWARUPNAGAR,WEST BENGAL,347
S2560,KISHOR MONDAL,Independent,SAGARDIGHI,WEST BENGAL,347
S25142,AMIR HOSSAIN SARDER,Independent,MAGRAHAT PASCHIM,WEST BENGAL,345
S2552,PANKAJ CHANDRA MANDAL,Independent,MOTHABARI,WEST BENGAL,344
S25185,TAPAN CHOWDHURI,Socialist Unity Centre Of India (COMMUNIST),UTTARPARA,WEST BENGAL,344
S25228,BARSHA MAHAPATRA,Amra Bangalee,KHARAGPUR,WEST BENGAL,344
S25212,SURJYENDU BIKASH PATRA,Socialist Unity Centre Of India (COMMUNIST),PATASHPUR,WEST BENGAL,343
S25125,REHENA RAHAMAN,Independent,BASIRHAT UTTAR,WEST BENGAL,343
S25120,MOFIZUL MONDAL,Independent,DEGANGA,WEST BENGAL,343
S2517,AMBALIKA ROY,Independent,JALPAIGURI,WEST BENGAL,342
S25186,SANDIP BHATTACHARYYA,Independent,SREERAMPUR,WEST BENGAL,342
S25141,BHASKAR CHANDRA NASKAR,Independent,MAGRAHAT PURBA,WEST BENGAL,340
S25173,MADHUSRI GHOSH,Independent,HOWRAH DAKSHIN,WEST BENGAL,339
S2592,BISHWAJIT DAS,Independent,KALYANI,WEST BENGAL,338
S2518,KUNAL ROY,Independent,RAJGANJ,WEST BENGAL,338
S252,BIKASH BARMAN,Socialist Unity Centre Of India (COMMUNIST),MATHABHANGA,WEST BENGAL,337
S25236,SHASHANKA PATRA,Amra Bangalee,MEDINIPUR,WEST BENGAL,337
S2531,MD SAIFUDDIN,Independent,CHAKULIA,WEST BENGAL,337
S25104,MILAN PATRA,Independent,NAIHATI,WEST BENGAL,337
S25292,SUBARNA MAL,Socialist Unity Centre Of India (COMMUNIST),HANSAN,WEST BENGAL,337
S25278,RAHUL GHOSH,Aam Janata Unnayan party,RANIGANJ,WEST BENGAL,337
S2540,BIKASH NONA,Socialist Unity Centre Of India (COMMUNIST),TAPAN,WEST BENGAL,336
S254,SANTOSH BARMAN,Independent,COOCHBEHAR DAKSHIN,WEST BENGAL,336
S25120,MD MAFUZUDDIN MONDAL,Bharatiya Rashtriya Forward Bloc,DEGANGA,WEST BENGAL,336
S25174,REKHA MONDAL,Independent,SANKRAIL,WEST BENGAL,336
S25260,UTPAL DUTTA,Socialist Unity Centre Of India (COMMUNIST),BARDHAMAN DAKSHIN,WEST BENGAL,335
S25129,RUPA HALDAR,Indian National Congress,KULTALI,WEST BENGAL,331
S2519,RENUKA ROY,Socialist Unity Centre Of India (COMMUNIST),DABGRAM-FULBARI,WEST BENGAL,331
S25153,KRISHNASISH GANGOPADHYAY,Independent,BEHALA PURBA,WEST BENGAL,330
S2543,BIMAL MURMU,Socialist Unity Centre Of India (COMMUNIST),HABIBPUR,WEST BENGAL,329
S25119,AVHIJIT MUKHERJEE,Socialist Unity Centre Of India (COMMUNIST),BARASAT,WEST BENGAL,329
S2540,BRIJESH HEMBRAM,Independent,TAPAN,WEST BENGAL,328
S2519,ALOK SEN,Independent,DABGRAM-FULBARI,WEST BENGAL,328
S25242,NIROD BARAN OJHA,Party for Democratic Socialism,PURULIA,WEST BENGAL,327
S25208,TAPAN KUMAR MAITY,Socialist Unity Centre Of India (COMMUNIST),MAHISADAL,WEST BENGAL,327
S2546,MD OLIUR RAHAMAN,Rastriya Aam Jan Seva Party,HARISCHANDRAPUR,WEST BENGAL,327
S25119,HEMANTA DAS,Independent,BARASAT,WEST BENGAL,326
S252,KANGSA RAJ BARMAN,Independent,MATHABHANGA,WEST BENGAL,325
S25174,BIMAL KANTI NASKAR,Independent,SANKRAIL,WEST BENGAL,325
S25110,RUHUL AMIN SARDAR,Aam Janata Unnayan party,DUM DUM UTTAR,WEST BENGAL,325
S2589,MADHAB DAS,Independent,RANAGHAT UTTAR PURBA,WEST BENGAL,324
S2548,MD. SHARIFUL,Welfare Party Of India,RATUA,WEST BENGAL,324
S25155,SANGEETA MAITI,Socialist Unity Centre Of India (COMMUNIST),MAHESHTALA,WEST BENGAL,324
S2547,AZIZUR RAHMAN,Rashtriya Secular Majlis Party,MALATIPUR,WEST BENGAL,324
S25136,RAM KUMAR,Independent,JAYNAGAR,WEST BENGAL,324
S25177,RITWIK POLLEY,Independent,ULUBERIA UTTAR,WEST BENGAL,323
S2556,RABIUL HOQUE,Socialist Unity Centre Of India (COMMUNIST),SAMSERGANJ,WEST BENGAL,322
S2591,SHARMA BAPPA,Independent,CHAKDAHA,WEST BENGAL,322
S25275,RAJIA BIBI,Independent,PANDABESWAR,WEST BENGAL,321
S25160,DEBASHIS NATH,Independent,RASHBEHARI,WEST BENGAL,321
S2599,NITAIKRISHNA PAL,Socialist Unity Centre Of India (COMMUNIST),BADURIA,WEST BENGAL,321
S2592,ANUPAM BISWAS,Independent,KALYANI,WEST BENGAL,320
S2519,MOUSUMI AICH,Amra Bangalee,DABGRAM-FULBARI,WEST BENGAL,319
S25172,KARTICK SHIL,Socialist Unity Centre Of India (COMMUNIST),SHIBPUR,WEST BENGAL,318
S25102,ALIM HOSSAIN MONDAL,Independent,AMDANGA,WEST BENGAL,317
S25187,ARINDAM GHOSH,Independent,CHAMPDANI,WEST BENGAL,316
S25104,SANJOY ROY,Socialist Unity Centre Of India (COMMUNIST),NAIHATI,WEST BENGAL,313
S25115,ASHIT DHALI,Independent,RAJARHAT NEW TOWN,WEST BENGAL,313
S25115,RAJIB SARKAR,Independent,RAJARHAT NEW TOWN,WEST BENGAL,313
S2551,NARESH PAL,Independent,ENGLISH BAZAR,WEST BENGAL,312
S25143,GOUTAM KUMAR HALDER,Independent,DIAMOND HARBOUR,WEST BENGAL,312
S2548,NUR MOHAMMAD,Independent,RATUA,WEST BENGAL,312
S2547,MD. SELIM,Welfare Party Of India,MALATIPUR,WEST BENGAL,312
S25173,AMIT CHAKRABORTY,Independent,HOWRAH DAKSHIN,WEST BENGAL,311
S25106,SOMENATH MITRA,Independent,JAGATDAL,WEST BENGAL,311
S2583,AMITAVA NANDI,Independent,KRISHNANAGAR UTTAR,WEST BENGAL,310
S2561,MOUSUMI KHATUN,Bharatiya Nyay-Adhikar Raksha Party,LALGOLA,WEST BENGAL,309
S25138,PRASANTA DAS,Independent,CANNING PASCHIM,WEST BENGAL,308
S25156,TANMOY SARDAR,Independent,BUDGE BUDGE,WEST BENGAL,308
S2518,HARENDRANATH ROY,Amra Bangalee,RAJGANJ,WEST BENGAL,308
S2518,JAGADISH CHANDRA ROY,Kamatapur Peoples Party (United),RAJGANJ,WEST BENGAL,307
S253,UTTAM BARMAN,Independent,COOCHBEHAR UTTAR,WEST BENGAL,307
S25159,SUBRATA BOSE,Independent,BHABANIPUR,WEST BENGAL,306
S25164,SONALI SAHA,Independent,BELEGHATA,WEST BENGAL,306
S25100,ASIK RAJ MONDAL,All India Majlis-E-Ittehadul Muslimeen,HABRA,WEST BENGAL,306
S2544,UJJWAL BARMAN,Independent,GAZOLE,WEST BENGAL,306
S25190,DIPAK PATRA,Independent,CHUNCHURA,WEST BENGAL,305
S25155,SAMIR KUMAR MONDAL,Independent,MAHESHTALA,WEST BENGAL,305
S2516,TAPATI ROY MALLICK,Independent,MAYNAGURI,WEST BENGAL,304
S2533,INDRANIL BISWAS,Independent,HEMTABAD,WEST BENGAL,304
S25173,SAMIR BACHAR,Independent,HOWRAH DAKSHIN,WEST BENGAL,303
S2535,MD. RAFIK ALAM,Independent,RAIGANJ,WEST BENGAL,303
S2558,PRABIR HALDER,Bhartiya Lokmat Rashtrawadi Party,JANGIPUR,WEST BENGAL,303
S25137,JOYDEEP GAYEN,Aam Janata Unnayan party,BARUIPUR PURBA,WEST BENGAL,302
S25103,MOHIT DUBEY,Aam Janata Unnayan party,BIJPUR,WEST BENGAL,299
S25101,TAPAS SARDAR,Independent,ASHOKNAGAR,WEST BENGAL,299
S2516,SHYAMAL RAY,Socialist Unity Centre Of India (COMMUNIST),MAYNAGURI,WEST BENGAL,299
S2539,NAMITA MAHANTA (POLI),Socialist Unity Centre Of India (COMMUNIST),BALURGHAT,WEST BENGAL,299
S25103,SIMA NANDY,Socialist Unity Centre Of India (COMMUNIST),BIJPUR,WEST BENGAL,299
S25164,JAYANTI MITRA,Socialist Unity Centre Of India (COMMUNIST),BELEGHATA,WEST BENGAL,298
S2585,EKRAMUL SEKH,Independent,KRISHNANAGAR DAKSHIN,WEST BENGAL,297
S2536,MOHASIN ALI,Independent,ITAHAR,WEST BENGAL,296
S25178,AMAL KUMAR BARMAN,Independent,ULUBERIA DAKSHIN,WEST BENGAL,296
S2554,MANJUR ALAHI MUNSHI,Bhartiya Rashtriya Dal,BAISNABNAGAR,WEST BENGAL,296
S2550,KALYAN RAJBANSHI,Aam Janata Unnayan party,MALDAHA,WEST BENGAL,295
S25204,SK BARKAT ALI,Independent,PANSKURA PURBA,WEST BENGAL,294
S25148,AKIYABUL MIDDYA,Independent,BHANGAR,WEST BENGAL,294
S257,ANIMESH BARMAN,Independent,DINHATA,WEST BENGAL,294
S25152,SUMITA BANERJEE,Socialist Unity Centre Of India (COMMUNIST),TOLLYGANJ,WEST BENGAL,292
S2539,PRADYUT KUMAR SAHA,Independent,BALURGHAT,WEST BENGAL,290
S25148,IKBAL MOLLA,Independent,BHANGAR,WEST BENGAL,290
S25145,SANJOY PRAMANICK,Independent,SATGACHHIA,WEST BENGAL,289
S25168,SOUMYA CHATTOPADHYAY,Independent,KASHIPUR-BELGACHHIA,WEST BENGAL,289
S2591,GOPAL CHANDRA SIL,Rashtriya Lok Janshakti Party,CHAKDAHA,WEST BENGAL,289
S252,GOUTAM BARMAN,Independent,MATHABHANGA,WEST BENGAL,288
S25165,ANSUMAN MITRA,Socialist Unity Centre Of India (COMMUNIST),JORASANKO,WEST BENGAL,288
S25103,SARAT CHANDRA BISWAS,Bahujan Samaj Party,BIJPUR,WEST BENGAL,287
S2530,TOWHID AHMED KHAN,Aam Janata Unnayan party,GOALPOKHAR,WEST BENGAL,287
S2541,TARUN RAY,Independent,GANGARAMPUR,WEST BENGAL,287
S2515,PRIYA ROY,Socialist Unity Centre Of India (COMMUNIST),DHUPGURI,WEST BENGAL,287
S25135,JAYDEB HALDER S/O - SANATAN HALDER,Independent,MANDIRBAZAR,WEST BENGAL,286
S25142,GORA JAMADAR,Socialist Unity Centre Of India (COMMUNIST),MAGRAHAT PASCHIM,WEST BENGAL,286
S25226,RAFIK ALI SAIYED,Independent,SABANG,WEST BENGAL,286
S2515,ADYANATH ROY,Kamatapur Peoples Party (United),DHUPGURI,WEST BENGAL,285
S2548,MD SOHEL,Rashtriya Secular Majlis Party,RATUA,WEST BENGAL,285
S25214,DIBYENDU MAITY,Independent,BHAGABANPUR,WEST BENGAL,283
S25126,BIDYUT GAYEN,Independent,HINGALGANJ,WEST BENGAL,283
S25249,GOUR HEMBRAM,Independent,RANIBANDH,WEST BENGAL,283
S25100,DEBDAS MONDAL,Independent,HABRA,WEST BENGAL,282
S25140,MD. SOHIDUL LASKAR,Aam Janata Unnayan party,BARUIPUR PASCHIM,WEST BENGAL,282
S25203,BISWAJIT BISWAS,Independent,TAMLUK,WEST BENGAL,282
S25109,PALASH DUTTA,Independent,KHARDAHA,WEST BENGAL,282
S2546,MD. SERAJUDDIN,Independent,HARISCHANDRAPUR,WEST BENGAL,281
S25281,DHARMPAL MISHRA,Independent,ASANSOL UTTAR,WEST BENGAL,280
