constituency_code,candidate,party,constituency,state,votes
S04228,SHIVNATH KUMAR NIRALA,Rashtriya Lok Janshakti Party,BARACHATTI,BIHAR,1192
S04209,RAMSUNDAR PAL,Independent,KARGAHAR,BIHAR,1190
S04141,RAM ASHIS SHARMA,Jagrook Janta Party,CHERIA,BIHAR,1190
S04150,RANDHIR KESARI,Independent,BELDAUR,BIHAR,1185
S04218,MINTA DEVI,Independent,MAKHDUMPUR,BIHAR,1184
S0472,BAMBAM KUMAR,Independent,SINGHESHWAR,BIHAR,1184
S04194,AMARDEEP KUMAR JAI,Independent,ARRAH,BIHAR,1183
S0459,ASHA DEVI,Suheldev Bharatiya Samaj Party,BANMANKHI,BIHAR,1181
S04104,LAXMAN BHAR,Suheldev Bharatiya Samaj Party,HATHUA,BIHAR,1176
S04216,BALESHWAR SINGH,Aam Aadmi Party,JEHANABAD,BIHAR,1175
S04153,SUMAN KUMAR,Bahujan Samaj Party,GOPALPUR,BIHAR,1171
S04225,ANIL SINGH,Yuva Samriddhi Dal,GURUA,BIHAR,1171
S04161,RAJNISH KUMAR CHOUDHARY,Aam Aadmi Party,BANKA,BIHAR,1170
S0446,BECHAN RAM,Independent,NARPATGANJ,BIHAR,1170
S0410,MD KALIM,Independent,RAXAUL,BIHAR,1170
S0464,MD. SHAHARYAR,Jan Suraaj Party,KADWA,BIHAR,1169
S04109,BRIJABIHARI RAY,Suheldev Bharatiya Samaj Party,DARAUNDA,BIHAR,1168
S04177,VINAY BHUSHAN KUMAR,Independent,HARNAUT,BIHAR,1167
S04222,RAKESH RAM,Independent,KUTUMBA,BIHAR,1165
S0449,MD. ASIF ALAM,Rashtriya Jansambhavna Party,ARARIA,BIHAR,1163
S04142,RAJA RAM SINGH,Independent,BACHHWARA,BIHAR,1163
S04240,SANTOSH KUMAR DAS,Bahujan Samaj Party,SIKANDRA,BIHAR,1160
S0498,SHAMBHU SAH,Independent,SAHEBGANJ,BIHAR,1158
S04122,AJAY KUMAR,Samata Party,SONEPUR,BIHAR,1158
S04188,SHRI RAJ PASWAN,Prabal Bharat Party,PHULWARI,BIHAR,1155
S04206,ANIL KUMAR SINGH,Jansatta Party of India,CHAINPUR,BIHAR,1155
S0443,GUNJA KUMARI,Proutist Bloc India,SUPAUL,BIHAR,1154
S04203,NOTA,None of the Above,RAMGARH,BIHAR,1154
S0419,FAKHRE ALAM,Bahujan Samaj Party,MOTIHARI,BIHAR,1154
S04206,MADHAW SINGH,Independent,CHAINPUR,BIHAR,1152
S04127,UMESH RAM,Socialist Unity Centre Of India (COMMUNIST),RAJA PAKAR,BIHAR,1151
S04216,SIDDHANATH KUMAR,Kisan Sangharsh Samiti,JEHANABAD,BIHAR,1151
S04241,MD. SAMIR,Independent,JAMUI,BIHAR,1151
S04225,NITISH KUMAR,Rashtriya Lok Janshakti Party,GURUA,BIHAR,1148
S04110,RAHUL KUMAR,Independent,BARHARIA,BIHAR,1148
S0435,BRIJMOHAN THAKUR,Jagrook Janta Party,BISFI,BIHAR,1146
S04218,DINESH PASWAN,Kisan Sangharsh Samiti,MAKHDUMPUR,BIHAR,1145
S0440,RASLAL MANDAL,Samata Party,LAUKAHA,BIHAR,1143
S04164,BHARAT MANDAL,Socialist Unity Centre Of India (COMMUNIST),TARAPUR,BIHAR,1143
S04231,DHARMENDRA PASWAN,Samata Party,TIKARI,BIHAR,1142
S04234,SANJAY KUMAR,Independent,WAZIRGANJ,BIHAR,1142
S04187,SANNEE KUMAR,Independent,MANER,BIHAR,1141
S04210,ANIL KUMAR SINGH,Lohiya Janta Dal,DINARA,BIHAR,1140
S04225,RAJENDRA KUMAR,Independent,GURUA,BIHAR,1140
S04160,RAJNISH KUMAR,Independent,DHORAIYA,BIHAR,1140
S04204,AJAY KUMAR,Independent,MOHANIA,BIHAR,1138
S04205,MOHAMMAD AMIRUDDIN ANSARI,Aam Aadmi Party,BHABUA,BIHAR,1138
S04233,AKASH KUMAR,Jagrook Janta Party,ATRI,BIHAR,1137
S0484,HARSHA NARAYAN PANDIT,Bhagidari Party(P),HAYAGHAT,BIHAR,1137
S04115,PUSHPA KUMARI,Janshakti Janta Dal,BANIAPUR,BIHAR,1135
S04178,RAHUL KUMAR,Lokhit Adhikar Party,MOKAMA,BIHAR,1132
S04200,DHARM RAJ SINGH,Aam Aadmi Party,BUXAR,BIHAR,1130
S0489,HARISCHANDRA PRASAD YADAV,Independent,AURAI,BIHAR,1130
S0452,TARIQUL AMIN,Independent,BAHADURGANJ,BIHAR,1130
S04136,AMRENDRA KUMAR SINGH,Independent,SARAIRANJAN,BIHAR,1129
S04177,ANIRUDH KUMAR,Independent,HARNAUT,BIHAR,1128
S0462,RAJIV KUMAR ROY,Bahujan Samaj Party,PURNIA,BIHAR,1128
S04227,VIGAN PASWAN,New India United Party,IMAMGANJ,BIHAR,1125
S04125,RAJ KUMAR,Bajjikanchal Vikas Party,VAISHALI,BIHAR,1123
S04233,SAHIL KUMAR,Peoples Party of India (Democratic),ATRI,BIHAR,1120
S0447,SHEKHA DEVI,Independent,RANIGANJ,BIHAR,1120
S0484,NAGESHWAR DAS,Bahujan Samaj Party,HAYAGHAT,BIHAR,1115
S0445,SADANAND SADA,Independent,CHHATAPUR,BIHAR,1115
S04146,MIRA SINGH,Aam Aadmi Party,BEGUSARAI,BIHAR,1115
S04230,MUKESH KUMAR SINHA,Independent,GAYA TOWN,BIHAR,1115
S04229,KUMAR PARDEEP,Independent,BODH GAYA,BIHAR,1114
S0464,VIDYANAND MANDAL,Bahujan Samaj Party,KADWA,BIHAR,1114
S0440,INDRADEV JEE,Independent,LAUKAHA,BIHAR,1112
S044,RAHUL TIWARI,Right to Recall Party,BAGAHA,BIHAR,1111
S0454,ASRAF ALAM,Aam Aadmi Party,KISHANGANJ,BIHAR,1111
S04126,NARESH RAY,Independent,MAHUA,BIHAR,1110
S04204,KANHAIYA RAM,Jantantra Awaj Party,MOHANIA,BIHAR,1106
S0460,JAINENDRA KUMAR,Bahujan Samaj Party,RUPAULI,BIHAR,1105
S0492,SHIV NARAYAN,Samata Party,SAKRA,BIHAR,1105
S04161,MANOJ SINGH,Independent,BANKA,BIHAR,1103
S0418,SHIVSHANKAR RAY,Janshakti Janta Dal,MADHUBAN,BIHAR,1101
S0422,ANISH KUMAR,Independent,SHEOHAR,BIHAR,1100
S04194,MRITUNJAY BHARDWAJ,Bahujan Samaj Party,ARRAH,BIHAR,1098
S04220,PRATIMA KUMARI,Rashtriya Lok Janshakti Party,OBRA,BIHAR,1096
S04189,SRI KANT KUMAR,Independent,MASAURHI,BIHAR,1096
S0458,BHANU BHARATIYA,Aam Aadmi Party,KASBA,BIHAR,1094
S0431,SATISH SHARMA,Jagrook Janta Party,HARLAKHI,BIHAR,1091
S04175,AMAR SINGH,The Plurals Party,HILSA,BIHAR,1086
S04155,MAHENDRA TANTI,Independent,KAHALGAON,BIHAR,1081
S0476,BARUN KUMAR YADAV,Independent,SIMRI BAKHTIARPUR,BIHAR,1081
S0451,SHAMSUL,Independent,SIKTI,BIHAR,1078
S04120,SUJEET PRIYDARSHI,Independent,AMNOUR,BIHAR,1074
S0463,RAJESH GURNANI,Aam Aadmi Party,KATIHAR,BIHAR,1072
S04208,ARMAN AHMAD KHAN,Aam Aadmi Party,SASARAM,BIHAR,1067
S04201,PRAMILA DEVI,Independent,DUMRAON,BIHAR,1067
S04207,PANKAJ KUMAR,Independent,CHENARI,BIHAR,1064
S04166,RAJESH KUMAR JHA,Independent,JAMALPUR,BIHAR,1064
S04120,ALI ABBAS,Bharatiya Momin Front,AMNOUR,BIHAR,1062
S04204,RANJIT DOM,Aam Aadmi Party,MOHANIA,BIHAR,1060
S04143,CHANDRA PRAKASH SINGH,Janshakti Janta Dal,TEGHRA,BIHAR,1059
S04193,SANTOSH KUMAR SINGH,Peoples Party of India (Democratic),BARHARA,BIHAR,1059
S04113,ABHIJEET ABHIGYAN,Independent,EKMA,BIHAR,1056
S04235,RAMANAND CHAUDHARY,Independent,RAJAULI,BIHAR,1054
S04224,NANDLAL SUMAN,Independent,RAFIGANJ,BIHAR,1051
S0490,SHIV KUMAR YADAV,Socialist Unity Centre Of India (COMMUNIST),MINAPUR,BIHAR,1050
S0431,SHIVLAL PASWAN,Rashtriya Samaj Paksha,HARLAKHI,BIHAR,1046
S0426,VINAY KUMAR,Independent,SURSAND,BIHAR,1045
S04104,SURENDRA RAM,Bhartiya Rashtriya Dal,HATHUA,BIHAR,1044
S0470,AMAR KUMAR SINGH,Independent,ALAMNAGAR,BIHAR,1043
S04165,RANVIR SAHANI,Bahujan Samaj Party,MUNGER,BIHAR,1039
S04106,PRABUNATH THAKUR,Independent,ZIRADEI,BIHAR,1039
S04128,BAIDYANATH KUMAR SAH,Independent,RAGHOPUR,BIHAR,1039
S04225,MAHENDRA KUMAR,Independent,GURUA,BIHAR,1035
S0433,MD SABIR,Bahujan Samaj Party,KHAJAULI,BIHAR,1033
S04152,AJAY KUMAR RAVIDAS,Independent,BIHPUR,BIHAR,1032
S04224,SAT NARAIN,Independent,RAFIGANJ,BIHAR,1032
S04150,VIDYA NAND YADAV,Bahujan Samaj Party,BELDAUR,BIHAR,1032
S0457,NASAR AHMAD,Independent,BAISI,BIHAR,1031
S04193,KAJAL,Independent,BARHARA,BIHAR,1030
S0438,UMAR AFTAB AFSAR,Independent,JHANJHARPUR,BIHAR,1029
S04180,RAM RATAN PRASAD SINGH,Independent,BAKHTIARPUR,BIHAR,1029
S044,SHAILESH KUMAR CHAUDHARY,Bharat Jan Jagran Dal,BAGAHA,BIHAR,1028
S04208,KUMARI ARCHANA GUPTA,Independent,SASARAM,BIHAR,1027
S0441,RAMDEV SUTIHAR,Jagrook Janta Party,NIRMALI,BIHAR,1027
S04233,AVINASH KUMAR SONU,Janshakti Janta Dal,ATRI,BIHAR,1026
S0457,RABINDRA KUMAR SINGH,Bahujan Samaj Party,BAISI,BIHAR,1025
S0422,PURUSHOTTAM KUMAR,GaribJanta Party Loktantrik,SHEOHAR,BIHAR,1024
S04101,MD. HAYATULLAH,Bhartiya Insan Party,GOPALGANJ,BIHAR,1024
S04157,BIPIN KUMAR SINGH,Bhartiya Lok Chetna Party,SULTANGANJ,BIHAR,1023
S04222,RIMA KUMARI,Rashtrawadi Janlok Party (Satya),KUTUMBA,BIHAR,1019
S04116,AHMAD HUSSAIN ANSARI,Peace Party,TARAIYA,BIHAR,1018
S04202,BALESHWAR RAM,Rashtriya Jansambhavna Party,RAJPUR,BIHAR,1017
S04208,DHANJIT SHARMA,Jagrook Janta Party,SASARAM,BIHAR,1017
S0462,ASLAM AZAD,Independent,PURNIA,BIHAR,1017
S04146,VIJAY KUMAR,Independent,BEGUSARAI,BIHAR,1017
S0465,MD AFTAB ALAM RUKNAVI,Independent,BALRAMPUR,BIHAR,1016
S04149,MADHU KUMAR BHARTI,Independent,KHAGARIA,BIHAR,1015
S04235,GORELAL CHAUDHARY,Independent,RAJAULI,BIHAR,1013
S04119,SADAN KUMAR,Aam Aadmi Party,GARKHA,BIHAR,1010
S0412,WASHISHTH PRASAD,Independent,NARKATIA,BIHAR,1006
S04229,VIRENDRA RAJVANSHI ALIAS BIGENDRA KUMAR,Suheldev Bharatiya Samaj Party,BODH GAYA,BIHAR,1005
S0447,BIDYANAND RAM,Aapki Apni Adhikar Party,RANIGANJ,BIHAR,1005
S04126,AMRESH KUMAR,Independent,MAHUA,BIHAR,1005
S04158,SUDHIR KUMAR,Independent,NATHNAGAR,BIHAR,1002
S0484,NARESH KUMAR NAWAL,Independent,HAYAGHAT,BIHAR,1001
S04186,VARSHA,Independent,DANAPUR,BIHAR,1001
S04126,AKHILESH KUMAR THAKUR,Nationalist Congress Party,MAHUA,BIHAR,1000
S04198,DABLU KUMAR GOND,Independent,SHAHPUR,BIHAR,1000
S04145,SANJAY YADAV,Rashtriya Lok Janshakti Party,SAHEBPUR KAMAL,BIHAR,999
S0496,RAJESH KUMAR SAH,Independent,BARURAJ,BIHAR,997
S04108,PASHUPATI NATH CHATURVEDI,Janshakti Janta Dal,RAGHUNATHPUR,BIHAR,996
S04113,JAWAHIR PRASAD,Apna Kisan Party,EKMA,BIHAR,995
S04201,RAVI PRAKASH SINHA,Independent,DUMRAON,BIHAR,995
S0428,CHANDESHWAR PRASAD,Independent,SITAMARHI,BIHAR,995
S04213,MD. IRSHAD KHAN,Lohiya Janta Dal,KARAKAT,BIHAR,995
S04134,NIKKI JHA,Independent,UJIARPUR,BIHAR,995
S04234,MOHAMMAD JULKAR NAIN,Rashtriya Lok Janshakti Party,WAZIRGANJ,BIHAR,994
S04161,SAJAN KUMAR,Independent,BANKA,BIHAR,990
S04187,SATISH KUMAR,Rashtriya Jansambhavna Party,MANER,BIHAR,987
S04134,DINESH PRASAD CHOUDHARY,Independent,UJIARPUR,BIHAR,987
S04240,PRIYANKA KUMARI,Independent,SIKANDRA,BIHAR,986
S0464,ANMOL KUMAR,Voters Party International,KADWA,BIHAR,984
S04157,SUMAN KUMAR,Jagrook Janta Party,SULTANGANJ,BIHAR,983
S04128,ANIL SINGH,Nationalist Congress Party,RAGHOPUR,BIHAR,983
S04145,SENTU KUMAR,Independent,SAHEBPUR KAMAL,BIHAR,983
S04184,AMIT KUMAR ALBELA,Independent,PATNA SAHIB,BIHAR,981
S04189,RAVI PRAKASH,Independent,MASAURHI,BIHAR,980
S0462,ADITYA LAL,Aam Aadmi Party,PURNIA,BIHAR,980
S04157,MATIUR RAHMAN,Bahujan Samaj Party,SULTANGANJ,BIHAR,980
S04198,KRISHNA RAM,Independent,SHAHPUR,BIHAR,979
S04185,SHIV NANDAN TIWARI,Ambedkar National Congress,FATUHA,BIHAR,978
S04116,BHAGWAN PRASAD GUPTA,Vanchit Adhikar Party,TARAIYA,BIHAR,978
S04201,MANTOSH KUMAR GOND,Gondvana Gantantra Party,DUMRAON,BIHAR,977
S0448,MOHAMMAD EKRAMUL HAQUE,Jan Suraaj Party,FORBESGANJ,BIHAR,977
S0466,SANJAY KUMAR,Independent,PRANPUR,BIHAR,976
S0498,RAJAN KUMAR,Independent,SAHEBGANJ,BIHAR,976
S04202,BHIM RAM,Sarvjan Sanatan Party,RAJPUR,BIHAR,971
S04124,ABHISHEK KUMAR SINGH,Independent,LALGANJ,BIHAR,970
S04232,MD. ABDULLAH,Bharatiya Sampuran Krantikari Party,BELAGANJ,BIHAR,967
S04174,RANJEET KUMAR,Independent,ISLAMPUR,BIHAR,967
S0486,MANOJ KUMAR MAHTO,Bahujan Samaj Party,KEOTI,BIHAR,964
S04242,KEDAR KUMAR MANDAL,Apni Janta Party,JHAJHA,BIHAR,964
S04143,RAM PUKAR THAKUR,Independent,TEGHRA,BIHAR,964
S0464,SURESH YADAV,Independent,KADWA,BIHAR,963
S04190,ARVIND KUMAR MAURYA,Independent,PALIGANJ,BIHAR,962
S04162,BALIRAM MURMU,Independent,KATORIA,BIHAR,961
S04208,NOTA,None of the Above,SASARAM,BIHAR,961
S04166,RAVI KUMAR,Independent,JAMALPUR,BIHAR,958
S0494,CHANDRA BHUSHAN PRASAD,Independent,MUZAFFARPUR,BIHAR,957
S04138,KANHAIYA KUMAR,Independent,BIBHUTIPUR,BIHAR,957
S0483,DURGA NANDA MAHAVIR NAYAK,Bahujan Samaj Party,DARBHANGA,BIHAR,953
S04201,RAVISHANKAR RAY,Independent,DUMRAON,BIHAR,951
S043,MD MOTIUR RAHMAN,Bahujan Samaj Party,NARKATIAGANJ,BIHAR,951
S0446,JITENDRA YADAV,Independent,NARPATGANJ,BIHAR,950
S0466,SUBHASH KUMAR YADAV,Sampoorna Bharat Kranti Party,PRANPUR,BIHAR,943
S04145,ANANT KUMAR PODDAR,Bahujan Samaj Party,SAHEBPUR KAMAL,BIHAR,942
S04226,RAJIV KUMAR,Independent,SHERGHATI,BIHAR,940
S04126,SARITA SAH,Independent,MAHUA,BIHAR,940
S04133,SHIVAM KUMAR RAJ,The Plurals Party,SAMASTIPUR,BIHAR,939
S04175,SUDHIR KUMAR,Sanyukt Kisan Vikas Party,HILSA,BIHAR,935
S04170,PAWAN KUMAR,The Plurals Party,BARBIGHA,BIHAR,934
S04233,SUDHIR KUMAR,Independent,ATRI,BIHAR,933
S04206,SUNIL SHARMA,Jagrook Janta Party,CHAINPUR,BIHAR,933
S04216,RAJU KUMAR,Socialist Unity Centre Of India (COMMUNIST),JEHANABAD,BIHAR,932
S04155,ANUJ KUMAR MANDAL,Independent,KAHALGAON,BIHAR,931
S04215,RUPESH KUMAR,Socialist Unity Centre Of India (COMMUNIST),KURTHA,BIHAR,930
S0414,ASHOK KUMAR SINGH,Aam Aadmi Party,GOVINDGANJ,BIHAR,929
S04216,PRAMOD YADAV,Rashtriya Lok Janshakti Party,JEHANABAD,BIHAR,927
S04201,UMESH RAM,Sanyukt Kisan Vikas Party,DUMRAON,BIHAR,926
S0454,ABDUR RAHMAN,Independent,KISHANGANJ,BIHAR,926
S04114,DHARMENDRA KUMAR SHARMA,Jagrook Janta Party,MANJHI,BIHAR,925
S0426,SATISH KUMAR MISHRA,Vikas Vanchit Insan Party,SURSAND,BIHAR,924
S04121,MADAN MOHAN SRIVASTAVA,Proutist Bloc India,PARSA,BIHAR,924
S0461,RAMAN KUMAR,Independent,DHAMDAHA,BIHAR,922
S04219,RAJEEV RANJAN,Independent,GOH,BIHAR,922
S04121,MUNESHWAR PRASAD GUPTA,Independent,PARSA,BIHAR,921
S0427,MOHAMMAD AFTAB,Apna Adhikar Party,BAJPATTI,BIHAR,920
S0462,KANEEZ FATMA,Independent,PURNIA,BIHAR,919
S04220,NOTA,None of the Above,OBRA,BIHAR,919
S04110,RAMDAS TIWARI,Independent,BARHARIA,BIHAR,918
S0472,BABLU RISHIDEV,Independent,SINGHESHWAR,BIHAR,918
S04165,RAJA KESHRI,Independent,MUNGER,BIHAR,917
S04108,ANITA KUMARI,Independent,RAGHUNATHPUR,BIHAR,917
S04176,GAUTAM RAJVANSHI,Moolniwasi Samaj Party,NALANDA,BIHAR,916
S0469,TUFANI DAS,Peoples Party of India (Democratic),KORHA,BIHAR,914
S04191,SHAMBHU PRASAD SHARMA,Hindustan Vikas Dal,BIKRAM,BIHAR,913
S0421,MADHUSUDAN KUMAR,Aam Aadmi Party,DHAKA,BIHAR,912
S04185,SHAKTI PASWAN,Independent,FATUHA,BIHAR,910
S04234,SUNIL KUMAR,Peoples Party of India (Democratic),WAZIRGANJ,BIHAR,908
S04188,MUKESH KUMAR,Rashtriya Republican Party,PHULWARI,BIHAR,908
S04194,ARUN KUMAR SINGH,Bhartiya Mahasangh Party,ARRAH,BIHAR,908
S04221,ANIL RAM,Socialist Unity Centre Of India (COMMUNIST),NABINAGAR,BIHAR,906
S0454,MD WASIM,Independent,KISHANGANJ,BIHAR,906
S04216,NITISH KUMAR,Bhagidari Party(P),JEHANABAD,BIHAR,905
S0437,RAKESH KUMAR,Apni Janta Party,RAJNAGAR,BIHAR,903
S04184,ADIL AFTAB KHAN,Nationalist Congress Party,PATNA SAHIB,BIHAR,902
S04168,KUSHO MAHTO,Bhartiya Lok Chetna Party,LAKHISARAI,BIHAR,901
S04138,PRAHLAD,Independent,BIBHUTIPUR,BIHAR,901
S04210,BHUPESH SINGH,Rashtriya Lok Janshakti Party,DINARA,BIHAR,899
S0434,NAVIN KUMAR THAKUR,Jagrook Janta Party,BABUBARHI,BIHAR,895
S04166,HARSH VARDHAN SINGH,Independent,JAMALPUR,BIHAR,894
S04134,ARUN KUMAR YADAV,Independent,UJIARPUR,BIHAR,893
S04219,AMIT KUMAR,Independent,GOH,BIHAR,893
S0445,MANOJ KUMAR PASWAN,Independent,CHHATAPUR,BIHAR,893
S0464,RAJEEV RANJAN,Independent,KADWA,BIHAR,891
S04127,ASHOK PASWAN,Sathi Aur Aapka Faisala Party,RAJA PAKAR,BIHAR,890
S04176,DHARMENDRA PASWAN,Rashtriya Samajwadi Lok Adhikar Party,NALANDA,BIHAR,890
S0473,MOHAMMAD ASIF ALAM,The National Road Map Party of India,MADHEPURA,BIHAR,889
S04177,PREM RANJAN KUMAR,Jantantrik Lokhit Party,HARNAUT,BIHAR,889
S04132,RAM KUMAR,Rashtriya Jansambhavna Party,WARISNAGAR,BIHAR,889
S04112,ASHISH RANJAN SINGH,Independent,MAHARAJGANJ,BIHAR,886
S0465,MD SHAHID SHAIKH,The Plurals Party,BALRAMPUR,BIHAR,885
S04106,VIVEK SHUKLA,Independent,ZIRADEI,BIHAR,882
S04192,SANDHYA KUMARI,Independent,SANDESH,BIHAR,880
S04116,SANJAY KUMAR,Peoples Party of India (Democratic),TARAIYA,BIHAR,879
S0430,RUDAL SAH,Independent,BELSAND,BIHAR,879
S0464,SAJAN KUMAR,Independent,KADWA,BIHAR,877
S04208,GEETA DEVI,Independent,SASARAM,BIHAR,876
S0464,ASHA SUMAN,Independent,KADWA,BIHAR,874
S0481,HARI LAL SHARMA,Independent,ALINAGAR,BIHAR,870
S04152,RUPAM DEVI,Independent,BIHPUR,BIHAR,870
S04178,MANJU KUMARI,Panchpauniya Samaj Party,MOKAMA,BIHAR,867
S0433,RAJDEV DAS,Independent,KHAJAULI,BIHAR,866
S04228,ARJUN BHUIYAN,Vikas Vanchit Insan Party,BARACHATTI,BIHAR,866
S04222,NARENDRA KUMAR RAM,Independent,KUTUMBA,BIHAR,864
S0480,SIYA LAKHAN YADAV,Open peoples Party,BENIPUR,BIHAR,863
S04201,RAVISHANKAR PRASAD,Bhagidari Party(P),DUMRAON,BIHAR,863
S04208,BIMAL KANT DUBEY,Independent,SASARAM,BIHAR,860
S04157,DHARMENDRA SINGH,Independent,SULTANGANJ,BIHAR,860
S04175,SACHIDANAND SINGH,Independent,HILSA,BIHAR,859
S0417,SHYAM KUMAR,Kisan Suraj Dal,PIPRA,BIHAR,859
S04228,RAHUL KUMAR,Independent,BARACHATTI,BIHAR,859
S0475,BITTU KUMAR,Rashtriya Samaj Paksha,SAHARSA,BIHAR,857
S04143,RAM KUMAR,Independent,TEGHRA,BIHAR,855
S04150,AJAY KUMAR,Rashtriya Jansambhavna Party,BELDAUR,BIHAR,853
S0483,RANJEET KUMAR RAM,Wazib Adhikar Party,DARBHANGA,BIHAR,852
S04121,BIPIN KR SINGH,Nationalist Congress Party,PARSA,BIHAR,851
S0417,JAGDISH PRASAD,Bajjikanchal Vikas Party,PIPRA,BIHAR,851
S04172,MANOJ KUMAR,Aam Aadmi Party,BIHARSHARIF,BIHAR,850
S0498,MUKESH KUMAR SINGH,Independent,SAHEBGANJ,BIHAR,849
S0423,MOTILAL RAUT,Independent,RIGA,BIHAR,849
S04129,JAI SINGH,Janshakti Janta Dal,MAHNAR,BIHAR,849
S04164,BULBUL  KUMARI,Independent,TARAPUR,BIHAR,848
S04123,RAMESH KUMAR SINGH,Independent,HAJIPUR,BIHAR,848
S04125,MD. MURTAZA HOSSAIN HAQUE,Ambedkar National Congress,VAISHALI,BIHAR,847
S0477,VIJAY KUMAR GUPTA,Aam Aadmi Party,MAHISHI,BIHAR,847
S04130,FAGUNI MANJHI,Independent,PATEPUR,BIHAR,846
S04166,SHIV KUMAR PASWAN,Independent,JAMALPUR,BIHAR,845
S04111,RAMAYAN SINGH,All India Forward Bloc,GORIAKOTHI,BIHAR,845
S0465,SUJIT PASWAN,Independent,BALRAMPUR,BIHAR,844
S04204,NITISH KUMAR,Asankhya Samaj Party,MOHANIA,BIHAR,843
S04236,RAMBALAK SHARMA,Jagrook Janta Party,HISUA,BIHAR,842
S04161,MD ZAMIRUDDIN,Independent,BANKA,BIHAR,842
S04197,MUNGA LAL RAM,Independent,JAGDISHPUR,BIHAR,841
S04185,BINAY SINGH,Kisan Sangharsh Samiti,FATUHA,BIHAR,839
S0493,PRAMOD KUMAR SHARMA,Independent,KURHANI,BIHAR,839
S0427,AJEET KUMAR JHA,Independent,BAJPATTI,BIHAR,838
S04232,MD. ISTIYAQUE AHMAD,Independent,BELAGANJ,BIHAR,837
S04217,RAKESH ROUSHAN,Aam Janta Party Rashtriya,GHOSI,BIHAR,836
S04178,VIKASH KUMAR,Independent,MOKAMA,BIHAR,832
S04123,RAJ KUMAR SINGH,Bhartiya Lok Chetna Party,HAJIPUR,BIHAR,831
S04159,MOHAMMAD FURKAN,Independent,AMARPUR,BIHAR,830
S04220,BRAJ KISHOR SINGH,Independent,OBRA,BIHAR,829
S04201,DINESH SINGH,Janshakti Janta Dal,DUMRAON,BIHAR,829
S0424,DEEPAK RAJ,Janshakti Vikas Party (Democratic),BATHNAHA,BIHAR,825
S0464,MD. SHAMIUDDIN,Minorities Democratic Party,KADWA,BIHAR,822
S0440,GURUDEO SINGH,Janshakti Vikas Party (Democratic),LAUKAHA,BIHAR,822
S046,SANJAY PRASAD ALIAS SANJAY KUMAR SINGH,Apni Janta Party,NAUTAN,BIHAR,822
S0480,VIDYANAND RAM,Wazib Adhikar Party,BENIPUR,BIHAR,816
S0485,SANJAY KUMAR SINGH,Independent,BAHADURPUR,BIHAR,816
S0412,UMAR FAROOQUE,Independent,NARKATIA,BIHAR,816
S0456,LOGEN LAL DAS,Independent,AMOUR,BIHAR,815
S04233,ANJU DEVI,Independent,ATRI,BIHAR,814
S04207,SALONI DEVI OMPRAKASH RAM,Republican Party of India (A),CHENARI,BIHAR,814
S0432,ABADH KISHOR JHA,Janshakti Janta Dal,BENIPATTI,BIHAR,811
S0423,DR. PRADEEP KUMAR JAYASWAL,Independent,RIGA,BIHAR,810
S04190,GIRJA RAM,Suheldev Bharatiya Samaj Party,PALIGANJ,BIHAR,809
S04106,PARMANAND PRASAD,Swatantra Samaj Party,ZIRADEI,BIHAR,807
S04185,BRIJBHAN RAM,Independent,FATUHA,BIHAR,807
S0490,DHARMVIR KUMAR SHARMA,Jagrook Janta Party,MINAPUR,BIHAR,807
S04119,NAND KISHOR MANJHI,Independent,GARKHA,BIHAR,806
S0494,KANHAIYA KUMAR,Independent,MUZAFFARPUR,BIHAR,805
S0449,A. GAFOOR,Independent,ARARIA,BIHAR,804
S04214,ARUN KUMAR,Janshakti Janta Dal,ARWAL,BIHAR,804
S04179,RAVIKANT PRASAD YADAV,Independent,BARH,BIHAR,802
S0422,MAMTA KUMARI,Rashtriya Jansambhavna Party,SHEOHAR,BIHAR,802
S0413,JAGDISH RAM,Independent,HARSIDHI,BIHAR,800
S04211,SANTOSH KUMAR SINGH,Rashtriya Jansambhavna Party,NOKHA,BIHAR,799
S04162,SUSHILLA HEMBROM,Janshakti Vikas Party (Democratic),KATORIA,BIHAR,797
S0478,DUKHI RAM RASIYA,Aam Janta Pragati Party,KUSHESHWAR ASTHAN,BIHAR,797
S0427,ABDUL HASIB,Peace Party,BAJPATTI,BIHAR,796
S04128,SHILAM JHA,Akhil Hind Forward Bloc (Krantikari),RAGHOPUR,BIHAR,794
S0427,ASHA CHOUDHARY,Independent,BAJPATTI,BIHAR,794
S04166,MRITUNJOY KUMAR SINGH,Akhand Bharat Vikas Party,JAMALPUR,BIHAR,794
S0493,AJAY KUMAR SAHANI,Socialist Party (India),KURHANI,BIHAR,794
S0425,MOHD MUKSAID ALAM,Independent,PARIHAR,BIHAR,794
S04218,PREM KISHOR PASWAN,Bhartiya Lok Chetna Party,MAKHDUMPUR,BIHAR,792
S04209,MANTU KUMAR,Lok Shakti Party (Loktantrik),KARGAHAR,BIHAR,792
S04180,GULSHAN KUMAR YADAV,Janshakti Janta Dal,BAKHTIARPUR,BIHAR,791
S0456,LAKSHMI KUMARI,Bahujan Samaj Party,AMOUR,BIHAR,791
S04190,JITENDRA KUMAR,Independent,PALIGANJ,BIHAR,790
S04206,PRIYANKA,Independent,CHAINPUR,BIHAR,790
S04182,PANKAJ KUMAR,Aam Aadmi Party,BANKIPUR,BIHAR,790
