constituency_code,candidate,party,constituency,state,votes
S22140,M.KALAIMANI,Independent,TIRUCHIRAPPALLI,TAMIL NADU,108
S2276,SELVAM K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,TIRUKKOYILUR,TAMIL NADU,108
S22202,VIJENDRAN. G,Independent,RAJAPALAYAM,TAMIL NADU,108
S2214,SHANMUGA D,Independent,VILLIVAKKAM,TAMIL NADU,107
S22146,K.SAROJA,Independent,THURAIYUR,TAMIL NADU,107
S2285,VELU. A,Vada Tamil Nadu Munnetra Katchi,METTUR,TAMIL NADU,107
S2222,RAVIKUMAR,Independent,VIRUGAMPAKKAM,TAMIL NADU,107
S22162,NOOR NISHA. M,Independent,POOMPUHAR,TAMIL NADU,107
S22138,A. RAMAN,Independent,MANAPPARAI,TAMIL NADU,107
S2232,KARTHICK.A,Independent,CHENGALPATTU,TAMIL NADU,107
S2282,MANIMARAN. A.,Independent,ATTUR,TAMIL NADU,107
S2225,VENKATARAMAN. B,Independent,MYLAPORE,TAMIL NADU,107
S22229,RAMAKRISHNAN.C,Independent,KANNIYAKUMARI,TAMIL NADU,107
S22161,NATARAJAN. R,Independent,MAYILADUTHURAI,TAMIL NADU,106
S2238,G. MOHAN,Independent,ARAKKONAM,TAMIL NADU,106
S22201,BALAN R,Independent,CUMBUM,TAMIL NADU,106
S226,M. ERAJASIMMAN,Independent,AVADI,TAMIL NADU,105
S22193,SALEEM,Independent,MADURAI CENTRAL,TAMIL NADU,105
S22141,ANAND SELVARAJ,National Maha Sabha Party,TIRUCHIRAPPALLI,TAMIL NADU,105
S2265,KRISHNAMURTHY. M,Independent,KALASAPAKKAM,TAMIL NADU,105
S226,RAJASEKAR. R,Independent,AVADI,TAMIL NADU,105
S22204,MUTHUKANNU. C,Tamilaga Makkal Nala Katchi,SATTUR,TAMIL NADU,105
S2228,MAHESH KUMAR,Independent,ALANDUR,TAMIL NADU,105
S22162,ANANDARAJ. D,Independent,POOMPUHAR,TAMIL NADU,105
S2213,OORMILA,Tamizhaga Vaazhvurimai Katchi,KOLATHUR,TAMIL NADU,105
S22196,SAKKARAVARTHY.P,Independent,THIRUMANGALAM,TAMIL NADU,105
S2279,ANBAZHAGAN S,Independent,SANKARAPURAM,TAMIL NADU,105
S2281,GUNAPRAKASH. D,Independent,GANGAVALLI,TAMIL NADU,105
S22120,B. YUVARAJ,Independent,COIMBATORE,TAMIL NADU,105
S22169,SURESH. V,Independent,NANNILAM,TAMIL NADU,104
S2269,AMBEDKAR. T,Independent,VANDAVASI,TAMIL NADU,104
S2267,AMMU. V,Independent,ARANI,TAMIL NADU,104
S2275,SAKTHIVEL A,Independent,VIKRAVANDI,TAMIL NADU,104
S2285,CHIDAMBARAM. A,Independent,METTUR,TAMIL NADU,104
S2249,SANKAR T.K,Tamizhaga Vaazhvurimai Katchi,JOLARPET,TAMIL NADU,104
S22118,G.D. KRISHNAKUMAR,Independent,COIMBATORE,TAMIL NADU,104
S22119,ARULKUMAR.P,Independent,THONDAMUTHUR,TAMIL NADU,104
S22161,BHARATHIRAJA. B,Independent,MAYILADUTHURAI,TAMIL NADU,104
S22167,MARIMUTHU.A.V.M,Independent,MANNARGUDI,TAMIL NADU,104
S22214,MUNEESWARA MOORTHY S.,Independent,THOOTHUKKUDI,TAMIL NADU,104
S22218,GURUSAMY.K,Independent,KOVILPATTI,TAMIL NADU,104
S22219,M. RAJ,Independent,SANKARANKOVIL,TAMIL NADU,104
S22226,D.SANTHIYAGAPPAR ANTONY,Independent,PALAYAMKOTTAI,TAMIL NADU,104
S221,A.H. SIVA GANESH,Independent,GUMMIDIPOONDI,TAMIL NADU,104
S22135,KATHIRAVAN. P,Independent,KARUR,TAMIL NADU,103
S2243,S.APPU,Independent,VELLORE,TAMIL NADU,103
S22132,UMAR ALI. R,Independent,DINDIGUL,TAMIL NADU,103
S22144,DIVESH. S,Independent,MANACHANALLUR,TAMIL NADU,103
S22131,VIJAYAKUMAR S,Puthiya Tamilagam,NATHAM,TAMIL NADU,103
S22228,MAHALAKSHMI,Puthiya Makkal Tamil Desam Katchi,RADHAPURAM,TAMIL NADU,103
S22169,BHARATHIMOHAN.  K.S,Independent,NANNILAM,TAMIL NADU,103
S228,PALANI,Independent,AMBATTUR,TAMIL NADU,103
S2230,P.RAVICHANDRAN,Independent,PALLAVARAM,TAMIL NADU,103
S2243,S.GIRIDHARA PRASAD,Party for the Rights of Other backward Classes,VELLORE,TAMIL NADU,103
S2275,THAMIZHVENGAI KA,Desiya Makkal Sakthi Katchi,VIKRAVANDI,TAMIL NADU,103
S2242,ESWARAPPAN.M,Independent,ARCOT,TAMIL NADU,103
S2234,KRISHNAKANTH. E,Independent,CHEYYUR,TAMIL NADU,103
S2239,R.SETHUPATHI,Independent,SHOLINGUR,TAMIL NADU,103
S228,G.P. SEKAR,Independent,AMBATTUR,TAMIL NADU,103
S2291,DEVENDHIRAPRABU. M,Independent,VEERAPANDI,TAMIL NADU,103
S2255,DR.SHANMUGAM.A.R.,Independent,HOSUR,TAMIL NADU,103
S2227,V. KANDHAN,Independent,SHOZHINGANALLUR,TAMIL NADU,103
S22224,ESAKKIRAJA. V.,Independent,TIRUNELVELI,TAMIL NADU,102
S2265,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,KALASAPAKKAM,TAMIL NADU,102
S22121,SUBARAMANIAN.N,Independent,SINGANALLUR,TAMIL NADU,102
S228,D.K.MESHACK KIRUBAKARAN,Independent,AMBATTUR,TAMIL NADU,102
S2220,VALARMATHY.D,Independent,THOUSAND LIGHTS,TAMIL NADU,102
S22180,K. DHANAGOPAL,Independent,PUDUKKOTTAI,TAMIL NADU,102
S22153,SATHIYASEELAN.M,Independent,NEYVELI,TAMIL NADU,102
S22205,GANESAN S,Independent,SIVAKASI,TAMIL NADU,102
S2247,SELVARAJ.M,Independent,VANIYAMBADI,TAMIL NADU,102
S22128,CHELLAMUTHU. K,Independent,ODDANCHATRAM,TAMIL NADU,101
S22142,CHARLES. S,Independent,THIRUVERUMBUR,TAMIL NADU,101
S2221,MOHAMMED BILAL FATHICK,Independent,ANNA NAGAR,TAMIL NADU,101
S2212,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),PERAMBUR,TAMIL NADU,101
S2222,MUTHURAJ.T,Tamizhaga Vaazhvurimai Katchi,VIRUGAMPAKKAM,TAMIL NADU,101
S22191,P MUTHUSAMY,Independent,MADURAI NORTH,TAMIL NADU,101
S22143,MANSOOR ALIKHAN,Independent,LALGUDI,TAMIL NADU,101
S22141,SUKUMAR .S,Thamizhaka Padaippalar Makkal Katchi,TIRUCHIRAPPALLI,TAMIL NADU,101
S2222,SRINIVASAN.M,Independent,VIRUGAMPAKKAM,TAMIL NADU,101
S22104,PARASAKTHI. P,Samaniya Makkal Nala Katchi,BHAVANI,TAMIL NADU,101
S22135,RAMACHANDRAN. A,Ganasangam Party of India,KARUR,TAMIL NADU,101
S22221,M. ARUMUGASAMY,Independent,KADAYANALLUR,TAMIL NADU,101
S2295,THANGARASU M,Independent,PARAMATHI-VELUR,TAMIL NADU,100
S22180,G. MANIMEGALAI,Communist Party of India (Marxist-Leninist) (Liberation),PUDUKKOTTAI,TAMIL NADU,100
S2279,SANNIYASI N,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,SANKARAPURAM,TAMIL NADU,100
S22106,SHANMUGAM.G,Independent,GOBICHETTIPALAYAM,TAMIL NADU,100
S2274,VIJAYA D,Independent,VILUPPURAM,TAMIL NADU,100
S22113,S.ANANDHAKUMAR,Independent,TIRUPPUR,TAMIL NADU,100
S22150,VEZHAVENTHAN D.,Independent,JAYANKONDAM,TAMIL NADU,100
S22230,AJITH KUMAR A,Independent,NAGERCOIL,TAMIL NADU,100
S22186,IRUDAYARAJ V,Independent,SIVAGANGA,TAMIL NADU,99
S2294,STALIN R,Independent,NAMAKKAL,TAMIL NADU,99
S227,K. GANAPATHY,Independent,MADURAVOYAL,TAMIL NADU,99
S2249,CHENRAYAN A,Independent,JOLARPET,TAMIL NADU,99
S2272,CHANDARAN. A,Independent,TINDIVANAM,TAMIL NADU,99
S2290,MAYAKANNAN. N,Independent,SALEM,TAMIL NADU,99
S22128,ANANTHRAJ. T,Independent,ODDANCHATRAM,TAMIL NADU,99
S22111,RANGASAMYP.,Independent,METTUPPALAYAM,TAMIL NADU,99
S2216,T. MAGIZHANBAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,EGMORE,TAMIL NADU,99
S2214,ASHOK KUMAR C.A,Independent,VILLIVAKKAM,TAMIL NADU,99
S22139,RAVICHANDIRAN.N,Independent,SRIRANGAM,TAMIL NADU,99
S2230,S.VETRI VEL,Independent,PALLAVARAM,TAMIL NADU,99
S2217,R. RAJKUMAR,Independent,ROYAPURAM,TAMIL NADU,99
S229,R.S.BALAJI,Independent,MADAVARAM,TAMIL NADU,99
S2285,KANNAN. M,Independent,METTUR,TAMIL NADU,99
S22119,DEVADASS.K,Independent,THONDAMUTHUR,TAMIL NADU,99
S2212,D.V. VENUGOPAL,Tamizhaga Vaazhvurimai Katchi,PERAMBUR,TAMIL NADU,98
S22111,MANOHARAN,Independent,METTUPPALAYAM,TAMIL NADU,98
S2227,A.MOHAMMED GANI,Independent,SHOZHINGANALLUR,TAMIL NADU,98
S22201,RAJADURAI S,Independent,CUMBUM,TAMIL NADU,98
S22102,GOWTHAM,Independent,KANGAYAM,TAMIL NADU,98
S2231,T.DHIVAKARAN,Independent,TAMBARAM,TAMIL NADU,98
S2271,VIJAYAGANTH K,Independent,MAILAM,TAMIL NADU,97
S22181,RAMSINGH.SK,Tamizhaga Vaazhvurimai Katchi,THIRUMAYAM,TAMIL NADU,97
S22215,PACKIA SAM. T,Naam Indiar Party,TIRUCHENDUR,TAMIL NADU,97
S2297,R.KUMARESAN,Independent,KUMARAPALAYAM,TAMIL NADU,97
S2279,KAVIKUIL V,Independent,SANKARAPURAM,TAMIL NADU,97
S2278,RAJA K,Independent,RISHIVANDIYAM,TAMIL NADU,97
S2289,PRAVINA. G,Independent,SALEM,TAMIL NADU,97
S22155,E.GURUBARAN,Independent,CUDDALORE,TAMIL NADU,97
S22155,R.MAYAVAN,Independent,CUDDALORE,TAMIL NADU,97
S2286,SUBRAMANI. P,Independent,EDAPPADI,TAMIL NADU,97
S22132,GOPI KRISHNAN PILLAI. S,Rashtriya Samaj Dal (R),DINDIGUL,TAMIL NADU,96
S22215,VEERAPPA. T,Independent,TIRUCHENDUR,TAMIL NADU,96
S22179,ADAIKALARAJ. S,Independent,VIRALIMALAI,TAMIL NADU,96
S22118,RAJASEKARAN. B.,Tamizhaga Vaazhvurimai Katchi,COIMBATORE,TAMIL NADU,96
S2287,RANJITH KUMAR. V,Independent,SANKARI,TAMIL NADU,96
S2291,GOPI. R,Independent,VEERAPANDI,TAMIL NADU,96
S2293,C SUTHAN,Independent,SENTHAMANGALAM,TAMIL NADU,96
S2294,MAHENDRAN P,Anaithinthiya Anna Dravida Makkal Seyal katchi,NAMAKKAL,TAMIL NADU,96
S2298,M.DHARANI KUMAR,Independent,ERODE,TAMIL NADU,96
S2296,RAJAKUMAR P,Independent,TIRUCHENGODU,TAMIL NADU,96
S22146,E.SAROJA,Independent,THURAIYUR,TAMIL NADU,95
S22118,RAVI. V,Independent,COIMBATORE,TAMIL NADU,95
S2236,CITTIBABU.R,Independent,UTHIRAMERUR,TAMIL NADU,95
S22170,KEERTHIGA. K,Independent,THIRUVIDAIMARUDUR,TAMIL NADU,95
S22202,GANESAN. K,Independent,RAJAPALAYAM,TAMIL NADU,95
S2244,M.NANDHA KUMAR,Independent,ANAIKATTU,TAMIL NADU,95
S22137,O.KATHALINGAM,Independent,KULITHALAI,TAMIL NADU,95
S2273,ANANDAKUMAR P M,Thakkam Katchi,VANUR,TAMIL NADU,95
S2212,DR.D. MADAN,Independent,PERAMBUR,TAMIL NADU,95
S2241,N. SUGUMAR,Independent,RANIPET,TAMIL NADU,94
S22191,C.SATHISHKUMAR,Independent,MADURAI NORTH,TAMIL NADU,94
S2274,RAMAN K,Independent,VILUPPURAM,TAMIL NADU,94
S2283,KARTHIK. N,Independent,YERCAUD,TAMIL NADU,94
S22230,DINESH,Independent,NAGERCOIL,TAMIL NADU,94
S2215,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,THIRU-VI-KA-NAGAR,TAMIL NADU,94
S2231,R.RAVIKUMAR,Independent,TAMBARAM,TAMIL NADU,94
S22133,SELVARAJ. V,Independent,VEDASANDUR,TAMIL NADU,94
S2276,PALANISAMY E,Independent,TIRUKKOYILUR,TAMIL NADU,94
S226,UNIESH RAJ. M,Independent,AVADI,TAMIL NADU,94
S22218,CHINNA MAHARAJA.K,Independent,KOVILPATTI,TAMIL NADU,94
S2212,K.M. DEVAN,Makkal Murasu Katchi,PERAMBUR,TAMIL NADU,94
S2248,HAROON RASHEED BADU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AMBUR,TAMIL NADU,93
S2263,VIGNESH. M,Independent,TIRUVANNAMALAI,TAMIL NADU,93
S2274,VIJAYA M,Independent,VILUPPURAM,TAMIL NADU,93
S2296,ESWARAN M,Independent,TIRUCHENGODU,TAMIL NADU,93
S22229,SUDHAGAR.R,Independent,KANNIYAKUMARI,TAMIL NADU,93
S2290,PARTHIBAN. A,Independent,SALEM,TAMIL NADU,93
S2273,AYYANAR E,Independent,VANUR,TAMIL NADU,93
S2223,PRITHVIRAJ. A,Independent,SAIDAPET,TAMIL NADU,93
S2228,A.VELUSAMY,Puthiya Tamilagam,ALANDUR,TAMIL NADU,93
S2223,PRASAD. N,Independent,SAIDAPET,TAMIL NADU,93
S2271,MANAVALAN A,Anna MGR Dravida Makkal Kalgam,MAILAM,TAMIL NADU,93
S2212,B. BALAJI,Independent,PERAMBUR,TAMIL NADU,93
S22228,SUNDARAJAN.S,Independent,RADHAPURAM,TAMIL NADU,93
S22120,V. SENTHILKUMAR,Independent,COIMBATORE,TAMIL NADU,92
S22228,JEYARAJ.P V S,Independent,RADHAPURAM,TAMIL NADU,92
S22142,SUBBULAKSHMI. R,Independent,THIRUVERUMBUR,TAMIL NADU,92
S2216,RAJMOHAN,Independent,EGMORE,TAMIL NADU,92
S22126,K SHANMUGAVEL,Independent,MADATHUKULAM,TAMIL NADU,92
S22127,THIRUMALAISAMY. B,Independent,PALANI,TAMIL NADU,92
S22136,MURUGANANDHAM. P.K,Independent,KRISHNARAYAPURAM,TAMIL NADU,92
S2290,SANTHOSH. S,Independent,SALEM,TAMIL NADU,92
S22193,RAJENDRAN R,Independent,MADURAI CENTRAL,TAMIL NADU,92
S2271,KARVANNAN K,Independent,MAILAM,TAMIL NADU,92
S2292,TAMILAZHAGAN M,Independent,RASIPURAM,TAMIL NADU,92
S2294,NETAJIKAVIARASU V,Independent,NAMAKKAL,TAMIL NADU,92
S22134,NATCHIMUTHU. V,Independent,ARAVAKURICHI,TAMIL NADU,92
S2288,KARTHICK.R,Independent,SALEM,TAMIL NADU,91
S22121,V.BALAMURUGAN,Independent,SINGANALLUR,TAMIL NADU,91
S22182,T.THIRUMARAN,Independent,ALANGUDI,TAMIL NADU,91
S2296,DHANAPAL SUBRAMANIYAM,Anaithinthiya Anna Dravida Makkal Seyal katchi,TIRUCHENGODU,TAMIL NADU,91
S2265,SUMAN. M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,KALASAPAKKAM,TAMIL NADU,91
S2263,RAJA. V,Independent,TIRUVANNAMALAI,TAMIL NADU,91
S2290,PRAVEEN KUMAR. M,Independent,SALEM,TAMIL NADU,91
S2222,RANGARAJ.G,Independent,VIRUGAMPAKKAM,TAMIL NADU,91
S2211,K. MURALI,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,91
S2289,MANIVANNAN. S,Independent,SALEM,TAMIL NADU,90
S22222,GANESHAN. S,Independent,TENKASI,TAMIL NADU,90
S22116,KANDASAMY.V.,Independent,SULUR,TAMIL NADU,90
S22218,RENGANAYAGALU.S,Independent,KOVILPATTI,TAMIL NADU,90
S22171,KARTHI G,Independent,KUMBAKONAM,TAMIL NADU,90
S22119,KARTHIKEYAN.M,Independent,THONDAMUTHUR,TAMIL NADU,90
S2278,ANBU D,Independent,RISHIVANDIYAM,TAMIL NADU,90
S2295,LATHA A,Independent,PARAMATHI-VELUR,TAMIL NADU,90
S2267,JAYANTHI. M,Independent,ARANI,TAMIL NADU,90
S2244,S.SELVAMOORTHY,Independent,ANAIKATTU,TAMIL NADU,90
S22179,VEERAMANI. M,Independent,VIRALIMALAI,TAMIL NADU,90
S22229,THANUNEELAN . S,Independent,KANNIYAKUMARI,TAMIL NADU,90
S2212,VIJAY. G,Independent,PERAMBUR,TAMIL NADU,90
S22194,MUTHUKUMAR D,Independent,MADURAI WEST,TAMIL NADU,89
S228,JOTHI.M,Independent,AMBATTUR,TAMIL NADU,89
S22118,R. MANIAN,Independent,COIMBATORE,TAMIL NADU,89
S22128,ARUMUGAM. M,Independent,ODDANCHATRAM,TAMIL NADU,89
S22171,RAMAMOORTHI R,Independent,KUMBAKONAM,TAMIL NADU,89
S22226,R.SESU,Independent,PALAYAMKOTTAI,TAMIL NADU,89
S22111,P.RAVICHANDRAN,Independent,METTUPPALAYAM,TAMIL NADU,89
S2282,MANIKANDAN. M.,Independent,ATTUR,TAMIL NADU,89
S22157,SARAVANAN . J,Independent,BHUVANAGIRI,TAMIL NADU,89
S22180,C. RAMACHANDRAN,Independent,PUDUKKOTTAI,TAMIL NADU,89
S2228,S.ROYAPPAN,Tamizhaga Vaazhvurimai Katchi,ALANDUR,TAMIL NADU,89
S2226,ASHOK. M,Independent,VELACHERY,TAMIL NADU,88
S22208,JEYACHITRA,Independent,TIRUCHULI,TAMIL NADU,88
S22233,SHIBU AMOSE,Independent,VILAVANCODE,TAMIL NADU,88
S2285,KANNAN. R,Independent,METTUR,TAMIL NADU,88
S2222,CHANDRA SEKAR.K,Independent,VIRUGAMPAKKAM,TAMIL NADU,88
S2288,MOHAN RAJ. R,Independent,SALEM,TAMIL NADU,88
S2225,NAGARAJAN. S,All India Jananayaka Makkal Kazhagam,MYLAPORE,TAMIL NADU,88
S2214,MURALI R,Independent,VILLIVAKKAM,TAMIL NADU,88
S2231,P.PON RAJA,Tamizhaga Vaazhvurimai Katchi,TAMBARAM,TAMIL NADU,88
S2243,K.M.VINAAYAGAM,Viro Ke Vir Indian Party,VELLORE,TAMIL NADU,88
S22204,NARMADA NANDHAKUMAR,Independent,SATTUR,TAMIL NADU,88
S22132,SARANYA. M,Independent,DINDIGUL,TAMIL NADU,88
S22213,V. GANESAN,Independent,VILATHIKULAM,TAMIL NADU,88
S2263,ELUMALAI. C S/O CHINNARASU,Independent,TIRUVANNAMALAI,TAMIL NADU,87
S2279,HARUN RASHEETH J,Independent,SANKARAPURAM,TAMIL NADU,87
S22213,A. PRABAHAR,Independent,VILATHIKULAM,TAMIL NADU,87
S22123,P. NAGARAJ,Independent,POLLACHI,TAMIL NADU,87
S22118,S. DHANA RAJ,Independent,COIMBATORE,TAMIL NADU,87
S22216,BHARATH. M,Naam Indiar Party,SRIVAIKUNTAM,TAMIL NADU,87
S22143,K. DHARMARAJ,Independent,LALGUDI,TAMIL NADU,86
S2249,VEERAMANI H,Independent,JOLARPET,TAMIL NADU,86
S2287,SAKTHIVEL. G,Independent,SANKARI,TAMIL NADU,86
S2211,V.SUDHAKAR,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,86
S2224,MYTHILI C,Independent,THIYAGARAYANAGAR,TAMIL NADU,86
S22134,MANIKANDAN. T,Independent,ARAVAKURICHI,TAMIL NADU,86
S22181,SATHISHKUMAR.M,Independent,THIRUMAYAM,TAMIL NADU,86
S2298,A.MANIKANDAN,Tamizhaga Vaazhvurimai Katchi,ERODE,TAMIL NADU,86
S22204,AJITHKUMAR. S,Independent,SATTUR,TAMIL NADU,86
S22194,RAHAMADULLAH S,Independent,MADURAI WEST,TAMIL NADU,86
S22204,KALIRAJ. M,Independent,SATTUR,TAMIL NADU,86
S22139,PARAMASIVAM,Independent,SRIRANGAM,TAMIL NADU,86
S22169,SHANMUGARAJA. D,Independent,NANNILAM,TAMIL NADU,86
S22163,K.RAJASEKAR,Puthiya Tamilagam,NAGAPATTINAM,TAMIL NADU,86
S2248,GOVINDHAN. A,All India Youth Development Party,AMBUR,TAMIL NADU,85
S2226,KANNAN. K,Independent,VELACHERY,TAMIL NADU,85
S2279,VIGNESH R,Independent,SANKARAPURAM,TAMIL NADU,85
S22208,CHENNA KESAVAN.P,Independent,TIRUCHULI,TAMIL NADU,85
S2288,ARUL .S,Independent,SALEM,TAMIL NADU,85
S22188,K.SETHURAMAN,Independent,MELUR,TAMIL NADU,85
S22148,CHANDRASEKAR. P,Independent,KUNNAM,TAMIL NADU,85
S22214,MARUTHU PANDIAN P.,Independent,THOOTHUKKUDI,TAMIL NADU,85
S22234,JUSTIN. T,Indian Christian Front,KILLIYOOR,TAMIL NADU,85
S22196,NAGOOR.M,Independent,THIRUMANGALAM,TAMIL NADU,84
S227,R. YUVARAJ,Independent,MADURAVOYAL,TAMIL NADU,84
S2217,J. SELVAKUMAR,Independent,ROYAPURAM,TAMIL NADU,84
S2213,J. SURIYA MUTHU,Independent,KOLATHUR,TAMIL NADU,84
S2274,PRAVEEN KUMAR R,Independent,VILUPPURAM,TAMIL NADU,84
S22137,M.GAYATHIRI,Independent,KULITHALAI,TAMIL NADU,84
S22125,ELSY C.,Independent,UDUMALAIPETTAI,TAMIL NADU,84
S22139,MOHAMED MUSTHAFA. M,Independent,SRIRANGAM,TAMIL NADU,84
S2262,C.MALATHI,Tamizhaga Vaazhvurimai Katchi,CHENGAM,TAMIL NADU,84
S22170,ARAVINDARAJ. R,Independent,THIRUVIDAIMARUDUR,TAMIL NADU,84
S22196,MUTHURAJA.M,Independent,THIRUMANGALAM,TAMIL NADU,83
S2217,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,ROYAPURAM,TAMIL NADU,83
S2219,SYEED LAYAK BHASHA,Independent,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,83
S22180,M. A. MUTHUKUMAR,Independent,PUDUKKOTTAI,TAMIL NADU,83
S22162,MURUGAN. S,Independent,POOMPUHAR,TAMIL NADU,83
S22193,MANIVANNAN,Independent,MADURAI CENTRAL,TAMIL NADU,83
S2273,MURALI M,Independent,VANUR,TAMIL NADU,83
S227,VIGNESH NANDAGOPAL,Independent,MADURAVOYAL,TAMIL NADU,83
S22137,B.KAJAHMOHIDEEN,Independent,KULITHALAI,TAMIL NADU,83
S2278,NARAYANAN L,Independent,RISHIVANDIYAM,TAMIL NADU,83
S2220,VIJAY.D,Independent,THOUSAND LIGHTS,TAMIL NADU,83
S228,VINAYAGAMOORTHY.R,Independent,AMBATTUR,TAMIL NADU,83
S22115,A.SARAVANAN,Independent,PALLADAM,TAMIL NADU,83
S22171,SENTHAMILSELVI S,Independent,KUMBAKONAM,TAMIL NADU,83
S2287,RAMESHKUMAR. V,Independent,SANKARI,TAMIL NADU,83
S2295,KARTHIK R,Independent,PARAMATHI-VELUR,TAMIL NADU,83
S2295,SURESH R,Independent,PARAMATHI-VELUR,TAMIL NADU,82
S2270,BANUKUMAR R,Independent,GINGEE,TAMIL NADU,82
S2271,SURESH KUMAR S,Indhia Kudiarasu Katchi,MAILAM,TAMIL NADU,82
S22121,M.ASHOK KUMAR,Independent,SINGANALLUR,TAMIL NADU,82
S22198,JEYAMURUGAN.M.P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,ANDIPATTI,TAMIL NADU,82
S2222,GOPINATH.G,Independent,VIRUGAMPAKKAM,TAMIL NADU,82
S22161,JAMAL MOHAMED,Independent,MAYILADUTHURAI,TAMIL NADU,82
S22191,J.KESAVARAJAH,Independent,MADURAI NORTH,TAMIL NADU,82
S22137,T.MURUGANANTHAM,Independent,KULITHALAI,TAMIL NADU,82
S22229,KANAGARAJ.T,Independent,KANNIYAKUMARI,TAMIL NADU,81
S2263,VELU. V,Anti Corruption Dynamic Party,TIRUVANNAMALAI,TAMIL NADU,81
S22131,DHANDABANI K,Independent,NATHAM,TAMIL NADU,81
S22180,G. ARIVAZHAGAN,Independent,PUDUKKOTTAI,TAMIL NADU,81
S22114,VIJAYAKUMAR. M,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,TIRUPPUR,TAMIL NADU,81
S2276,KARTHICK S,Independent,TIRUKKOYILUR,TAMIL NADU,81
S22233,DAVID T,Independent,VILAVANCODE,TAMIL NADU,81
S22144,SATHEESKUMAR. K,Independent,MANACHANALLUR,TAMIL NADU,80
S22222,R. SELVAKUMAR,Naam Indiar Party,TENKASI,TAMIL NADU,80
S2291,KARTHI. R,Independent,VEERAPANDI,TAMIL NADU,80
S22205,GANESAN V,Independent,SIVAKASI,TAMIL NADU,80
S22207,MUNIYANDI. M,Independent,ARUPPUKKOTTAI,TAMIL NADU,80
S2298,K.DHAVASIAPPAN,Tamilaga Makkal Nala Katchi,ERODE,TAMIL NADU,80
S22141,T. GANGAI ULAGANATHAN,Independent,TIRUCHIRAPPALLI,TAMIL NADU,79
S2224,BADRI S,Independent,THIYAGARAYANAGAR,TAMIL NADU,79
S2225,SELVAMUTHU. S,Independent,MYLAPORE,TAMIL NADU,79
S22137,K.VEERAMALAI,Independent,KULITHALAI,TAMIL NADU,79
S2234,ARUN. C,Independent,CHEYYUR,TAMIL NADU,79
S2224,MANIKANDAN N,Independent,THIYAGARAYANAGAR,TAMIL NADU,79
S2213,NANDA KUMAR,Independent,KOLATHUR,TAMIL NADU,79
S22136,RAJAGURU.M,Samaniya Makkal Nala Katchi,KRISHNARAYAPURAM,TAMIL NADU,79
S2291,JAYAVEL. M,Independent,VEERAPANDI,TAMIL NADU,79
S2240,GANESAN .P,Indhu Dravida Makkal Katchi,KATPADI,TAMIL NADU,79
S22133,NATCHIMUTHU. R,Independent,VEDASANDUR,TAMIL NADU,78
S2272,DURKALI. N,Independent,TINDIVANAM,TAMIL NADU,78
S2228,A.SARAVANAN,Independent,ALANDUR,TAMIL NADU,78
S22102,T.NATARAJ,Independent,KANGAYAM,TAMIL NADU,78
S22200,GOWTHAM.R,Independent,BODINAYAKANUR,TAMIL NADU,78
S2212,P. THANGAMANI,Independent,PERAMBUR,TAMIL NADU,78
S2212,AZARUTHEEN.M,Independent,PERAMBUR,TAMIL NADU,78
S227,SARAVANAN KUMAR,Independent,MADURAVOYAL,TAMIL NADU,78
S2237,V. SOMASUNDARAM,Independent,KANCHEEPURAM,TAMIL NADU,78
S2230,M.SANKAR,Independent,PALLAVARAM,TAMIL NADU,78
S22161,KARTHICK. A,Samaniya Makkal Nala Katchi,MAYILADUTHURAI,TAMIL NADU,78
S2260,CHINNASAMY. P,Independent,PAPPIREDDIPATTI,TAMIL NADU,78
S2277,SANKAR S,Independent,ULUNDURPETTAI,TAMIL NADU,78
S2215,M. KOLANJI,Independent,THIRU-VI-KA-NAGAR,TAMIL NADU,77
S22103,VALARMATHI. P,Samaniya Makkal Nala Katchi,PERUNDURAI,TAMIL NADU,77
S2214,SUBRAMANI K,Independent,VILLIVAKKAM,TAMIL NADU,77
S2226,JANAGARAJ RAVI GUNASEELAN,Independent,VELACHERY,TAMIL NADU,77
S2289,PALANISAMY. R,Independent,SALEM,TAMIL NADU,77
S2228,ARAVIND CHANDRASEKAR,Indhu Dravida Makkal Katchi,ALANDUR,TAMIL NADU,77
S2244,E.SURESH,Independent,ANAIKATTU,TAMIL NADU,77
S228,P. ARUMUGAM,Independent,AMBATTUR,TAMIL NADU,77
S2263,MAHESWARI. R,Independent,TIRUVANNAMALAI,TAMIL NADU,77
